Project,Era,SampleYear,Region,RegionAbbr,AR_Complex,AR_Complex_abbr,Site,SampleDate,DiveReplicate,DepthZone,Transect,BenthicReefSpecies,SpeciesGroupF,Abundance,area.m2
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Hen Rock,10-Sep-2021,1,Middle,SCAI - Hen Rock 10-Sep-2021 Swath Middle 1,Leptogorgia alba,gorgonians,0,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Hen Rock,10-Sep-2021,1,Middle,SCAI - Hen Rock 10-Sep-2021 Swath Middle 1,Leptogorgia chilensis,gorgonians,0,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Hen Rock,10-Sep-2021,1,Middle,SCAI - Hen Rock 10-Sep-2021 Swath Middle 1,Muricea californica,gorgonians,5,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Hen Rock,10-Sep-2021,1,Middle,SCAI - Hen Rock 10-Sep-2021 Swath Middle 1,Muricea fruticosa,gorgonians,1,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Hen Rock,10-Sep-2021,1,Outer,SCAI - Hen Rock 10-Sep-2021 Swath Outer 1,Eugorgia rubens,gorgonians,0,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Hen Rock,10-Sep-2021,1,Outer,SCAI - Hen Rock 10-Sep-2021 Swath Outer 1,Leptogorgia alba,gorgonians,0,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Hen Rock,10-Sep-2021,1,Outer,SCAI - Hen Rock 10-Sep-2021 Swath Outer 1,Leptogorgia chilensis,gorgonians,0,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Hen Rock,10-Sep-2021,1,Outer,SCAI - Hen Rock 10-Sep-2021 Swath Outer 1,Muricea californica,gorgonians,0,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Hen Rock,10-Sep-2021,1,Outer,SCAI - Hen Rock 10-Sep-2021 Swath Outer 1,Muricea fruticosa,gorgonians,0,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Hen Rock,10-Sep-2021,2,Inner,SCAI - Hen Rock 10-Sep-2021 Swath Inner 2,Eugorgia rubens,gorgonians,0,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Hen Rock,10-Sep-2021,2,Inner,SCAI - Hen Rock 10-Sep-2021 Swath Inner 2,Leptogorgia alba,gorgonians,0,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Hen Rock,10-Sep-2021,2,Inner,SCAI - Hen Rock 10-Sep-2021 Swath Inner 2,Leptogorgia chilensis,gorgonians,0,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Hen Rock,10-Sep-2021,2,Inner,SCAI - Hen Rock 10-Sep-2021 Swath Inner 2,Muricea californica,gorgonians,0,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Hen Rock,10-Sep-2021,2,Inner,SCAI - Hen Rock 10-Sep-2021 Swath Inner 2,Muricea fruticosa,gorgonians,0,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Hen Rock,10-Sep-2021,2,Middle,SCAI - Hen Rock 10-Sep-2021 Swath Middle 2,Eugorgia rubens,gorgonians,0,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Hen Rock,10-Sep-2021,2,Middle,SCAI - Hen Rock 10-Sep-2021 Swath Middle 2,Leptogorgia alba,gorgonians,0,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Hen Rock,10-Sep-2021,2,Middle,SCAI - Hen Rock 10-Sep-2021 Swath Middle 2,Leptogorgia chilensis,gorgonians,0,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Hen Rock,10-Sep-2021,2,Middle,SCAI - Hen Rock 10-Sep-2021 Swath Middle 2,Muricea californica,gorgonians,12,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Hen Rock,10-Sep-2021,2,Middle,SCAI - Hen Rock 10-Sep-2021 Swath Middle 2,Muricea fruticosa,gorgonians,0,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Hen Rock,10-Sep-2021,2,Outer,SCAI - Hen Rock 10-Sep-2021 Swath Outer 2,Eugorgia rubens,gorgonians,0,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Hen Rock,10-Sep-2021,2,Outer,SCAI - Hen Rock 10-Sep-2021 Swath Outer 2,Leptogorgia alba,gorgonians,0,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Hen Rock,10-Sep-2021,2,Outer,SCAI - Hen Rock 10-Sep-2021 Swath Outer 2,Leptogorgia chilensis,gorgonians,0,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Hen Rock,10-Sep-2021,2,Outer,SCAI - Hen Rock 10-Sep-2021 Swath Outer 2,Muricea californica,gorgonians,2,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Hen Rock,10-Sep-2021,2,Outer,SCAI - Hen Rock 10-Sep-2021 Swath Outer 2,Muricea fruticosa,gorgonians,0,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Salta Verde,10-Sep-2021,1,Inner,SCAI - Salta Verde 10-Sep-2021 Swath Inner 1,Eugorgia rubens,gorgonians,0,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Salta Verde,10-Sep-2021,1,Inner,SCAI - Salta Verde 10-Sep-2021 Swath Inner 1,Leptogorgia alba,gorgonians,0,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Salta Verde,10-Sep-2021,1,Inner,SCAI - Salta Verde 10-Sep-2021 Swath Inner 1,Leptogorgia chilensis,gorgonians,0,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Salta Verde,10-Sep-2021,1,Inner,SCAI - Salta Verde 10-Sep-2021 Swath Inner 1,Muricea californica,gorgonians,0,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Salta Verde,10-Sep-2021,1,Inner,SCAI - Salta Verde 10-Sep-2021 Swath Inner 1,Muricea fruticosa,gorgonians,0,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Salta Verde,10-Sep-2021,1,Middle,SCAI - Salta Verde 10-Sep-2021 Swath Middle 1,Eugorgia rubens,gorgonians,0,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Salta Verde,10-Sep-2021,1,Middle,SCAI - Salta Verde 10-Sep-2021 Swath Middle 1,Leptogorgia alba,gorgonians,0,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Salta Verde,10-Sep-2021,1,Middle,SCAI - Salta Verde 10-Sep-2021 Swath Middle 1,Leptogorgia chilensis,gorgonians,0,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Salta Verde,10-Sep-2021,1,Middle,SCAI - Salta Verde 10-Sep-2021 Swath Middle 1,Muricea californica,gorgonians,0,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Salta Verde,10-Sep-2021,1,Middle,SCAI - Salta Verde 10-Sep-2021 Swath Middle 1,Muricea fruticosa,gorgonians,0,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Salta Verde,10-Sep-2021,1,Outer,SCAI - Salta Verde 10-Sep-2021 Swath Outer 1,Eugorgia rubens,gorgonians,0,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Salta Verde,10-Sep-2021,1,Outer,SCAI - Salta Verde 10-Sep-2021 Swath Outer 1,Leptogorgia alba,gorgonians,0,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Salta Verde,10-Sep-2021,1,Outer,SCAI - Salta Verde 10-Sep-2021 Swath Outer 1,Leptogorgia chilensis,gorgonians,0,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Salta Verde,10-Sep-2021,1,Outer,SCAI - Salta Verde 10-Sep-2021 Swath Outer 1,Muricea californica,gorgonians,8,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Salta Verde,10-Sep-2021,1,Outer,SCAI - Salta Verde 10-Sep-2021 Swath Outer 1,Muricea fruticosa,gorgonians,2,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Salta Verde,10-Sep-2021,2,Inner,SCAI - Salta Verde 10-Sep-2021 Swath Inner 2,Eugorgia rubens,gorgonians,0,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Salta Verde,10-Sep-2021,2,Inner,SCAI - Salta Verde 10-Sep-2021 Swath Inner 2,Leptogorgia alba,gorgonians,0,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Salta Verde,10-Sep-2021,2,Inner,SCAI - Salta Verde 10-Sep-2021 Swath Inner 2,Leptogorgia chilensis,gorgonians,0,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Salta Verde,10-Sep-2021,2,Inner,SCAI - Salta Verde 10-Sep-2021 Swath Inner 2,Muricea californica,gorgonians,0,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Salta Verde,10-Sep-2021,2,Inner,SCAI - Salta Verde 10-Sep-2021 Swath Inner 2,Muricea fruticosa,gorgonians,0,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Salta Verde,10-Sep-2021,2,Middle,SCAI - Salta Verde 10-Sep-2021 Swath Middle 2,Eugorgia rubens,gorgonians,0,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Salta Verde,10-Sep-2021,2,Middle,SCAI - Salta Verde 10-Sep-2021 Swath Middle 2,Leptogorgia alba,gorgonians,0,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Salta Verde,10-Sep-2021,2,Middle,SCAI - Salta Verde 10-Sep-2021 Swath Middle 2,Leptogorgia chilensis,gorgonians,0,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Salta Verde,10-Sep-2021,2,Middle,SCAI - Salta Verde 10-Sep-2021 Swath Middle 2,Muricea californica,gorgonians,0,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Salta Verde,10-Sep-2021,2,Middle,SCAI - Salta Verde 10-Sep-2021 Swath Middle 2,Muricea fruticosa,gorgonians,1,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Salta Verde,10-Sep-2021,2,Outer,SCAI - Salta Verde 10-Sep-2021 Swath Outer 2,Eugorgia rubens,gorgonians,0,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Salta Verde,10-Sep-2021,2,Outer,SCAI - Salta Verde 10-Sep-2021 Swath Outer 2,Leptogorgia alba,gorgonians,0,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Salta Verde,10-Sep-2021,2,Outer,SCAI - Salta Verde 10-Sep-2021 Swath Outer 2,Leptogorgia chilensis,gorgonians,0,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Salta Verde,10-Sep-2021,2,Outer,SCAI - Salta Verde 10-Sep-2021 Swath Outer 2,Muricea californica,gorgonians,3,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Salta Verde,10-Sep-2021,2,Outer,SCAI - Salta Verde 10-Sep-2021 Swath Outer 2,Muricea fruticosa,gorgonians,2,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - China Point,10-Sep-2021,1,Inner,SCAI - China Point 10-Sep-2021 Swath Inner 1,Eugorgia rubens,gorgonians,0,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - China Point,10-Sep-2021,1,Inner,SCAI - China Point 10-Sep-2021 Swath Inner 1,Leptogorgia alba,gorgonians,0,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - China Point,10-Sep-2021,1,Inner,SCAI - China Point 10-Sep-2021 Swath Inner 1,Leptogorgia chilensis,gorgonians,0,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - China Point,10-Sep-2021,1,Inner,SCAI - China Point 10-Sep-2021 Swath Inner 1,Muricea californica,gorgonians,0,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - China Point,10-Sep-2021,1,Inner,SCAI - China Point 10-Sep-2021 Swath Inner 1,Muricea fruticosa,gorgonians,0,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - China Point,10-Sep-2021,1,Middle,SCAI - China Point 10-Sep-2021 Swath Middle 1,Eugorgia rubens,gorgonians,0,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - China Point,10-Sep-2021,1,Middle,SCAI - China Point 10-Sep-2021 Swath Middle 1,Leptogorgia alba,gorgonians,0,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - China Point,10-Sep-2021,1,Middle,SCAI - China Point 10-Sep-2021 Swath Middle 1,Leptogorgia chilensis,gorgonians,0,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - China Point,10-Sep-2021,1,Middle,SCAI - China Point 10-Sep-2021 Swath Middle 1,Muricea californica,gorgonians,6,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - China Point,10-Sep-2021,1,Middle,SCAI - China Point 10-Sep-2021 Swath Middle 1,Muricea fruticosa,gorgonians,2,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - China Point,10-Sep-2021,1,Outer,SCAI - China Point 10-Sep-2021 Swath Outer 1,Eugorgia rubens,gorgonians,0,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - China Point,10-Sep-2021,1,Outer,SCAI - China Point 10-Sep-2021 Swath Outer 1,Leptogorgia alba,gorgonians,0,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - China Point,10-Sep-2021,1,Outer,SCAI - China Point 10-Sep-2021 Swath Outer 1,Leptogorgia chilensis,gorgonians,0,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - China Point,10-Sep-2021,1,Outer,SCAI - China Point 10-Sep-2021 Swath Outer 1,Muricea californica,gorgonians,40,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - China Point,10-Sep-2021,1,Outer,SCAI - China Point 10-Sep-2021 Swath Outer 1,Muricea fruticosa,gorgonians,27,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - China Point,10-Sep-2021,2,Inner,SCAI - China Point 10-Sep-2021 Swath Inner 2,Eugorgia rubens,gorgonians,0,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - China Point,10-Sep-2021,2,Inner,SCAI - China Point 10-Sep-2021 Swath Inner 2,Leptogorgia alba,gorgonians,0,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - China Point,10-Sep-2021,2,Inner,SCAI - China Point 10-Sep-2021 Swath Inner 2,Leptogorgia chilensis,gorgonians,0,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - China Point,10-Sep-2021,2,Inner,SCAI - China Point 10-Sep-2021 Swath Inner 2,Muricea californica,gorgonians,0,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - China Point,10-Sep-2021,2,Inner,SCAI - China Point 10-Sep-2021 Swath Inner 2,Muricea fruticosa,gorgonians,0,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - China Point,10-Sep-2021,2,Middle,SCAI - China Point 10-Sep-2021 Swath Middle 2,Eugorgia rubens,gorgonians,0,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - China Point,10-Sep-2021,2,Middle,SCAI - China Point 10-Sep-2021 Swath Middle 2,Leptogorgia alba,gorgonians,0,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - China Point,10-Sep-2021,2,Middle,SCAI - China Point 10-Sep-2021 Swath Middle 2,Leptogorgia chilensis,gorgonians,0,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - China Point,10-Sep-2021,2,Middle,SCAI - China Point 10-Sep-2021 Swath Middle 2,Muricea californica,gorgonians,29,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - China Point,10-Sep-2021,2,Middle,SCAI - China Point 10-Sep-2021 Swath Middle 2,Muricea fruticosa,gorgonians,10,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - China Point,10-Sep-2021,2,Outer,SCAI - China Point 10-Sep-2021 Swath Outer 2,Eugorgia rubens,gorgonians,0,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - China Point,10-Sep-2021,2,Outer,SCAI - China Point 10-Sep-2021 Swath Outer 2,Leptogorgia alba,gorgonians,0,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - China Point,10-Sep-2021,2,Outer,SCAI - China Point 10-Sep-2021 Swath Outer 2,Leptogorgia chilensis,gorgonians,0,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - China Point,10-Sep-2021,2,Outer,SCAI - China Point 10-Sep-2021 Swath Outer 2,Muricea californica,gorgonians,45,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - China Point,10-Sep-2021,2,Outer,SCAI - China Point 10-Sep-2021 Swath Outer 2,Muricea fruticosa,gorgonians,11,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Cat Harbor,18-Aug-2021,1,Inner,SCAI - Cat Harbor 18-Aug-2021 Swath Inner 1,Eugorgia rubens,gorgonians,0,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Cat Harbor,18-Aug-2021,1,Inner,SCAI - Cat Harbor 18-Aug-2021 Swath Inner 1,Leptogorgia alba,gorgonians,0,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Cat Harbor,18-Aug-2021,1,Inner,SCAI - Cat Harbor 18-Aug-2021 Swath Inner 1,Leptogorgia chilensis,gorgonians,0,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Cat Harbor,18-Aug-2021,1,Inner,SCAI - Cat Harbor 18-Aug-2021 Swath Inner 1,Muricea californica,gorgonians,0,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Cat Harbor,18-Aug-2021,1,Inner,SCAI - Cat Harbor 18-Aug-2021 Swath Inner 1,Muricea fruticosa,gorgonians,1,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Cat Harbor,18-Aug-2021,1,Middle,SCAI - Cat Harbor 18-Aug-2021 Swath Middle 1,Eugorgia rubens,gorgonians,0,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Cat Harbor,18-Aug-2021,1,Middle,SCAI - Cat Harbor 18-Aug-2021 Swath Middle 1,Leptogorgia alba,gorgonians,0,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Cat Harbor,18-Aug-2021,1,Middle,SCAI - Cat Harbor 18-Aug-2021 Swath Middle 1,Leptogorgia chilensis,gorgonians,0,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Cat Harbor,18-Aug-2021,1,Middle,SCAI - Cat Harbor 18-Aug-2021 Swath Middle 1,Muricea californica,gorgonians,1,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Cat Harbor,18-Aug-2021,1,Middle,SCAI - Cat Harbor 18-Aug-2021 Swath Middle 1,Muricea fruticosa,gorgonians,0,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Cat Harbor,18-Aug-2021,1,Outer,SCAI - Cat Harbor 18-Aug-2021 Swath Outer 1,Eugorgia rubens,gorgonians,0,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Cat Harbor,18-Aug-2021,1,Outer,SCAI - Cat Harbor 18-Aug-2021 Swath Outer 1,Leptogorgia alba,gorgonians,0,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Cat Harbor,18-Aug-2021,1,Outer,SCAI - Cat Harbor 18-Aug-2021 Swath Outer 1,Leptogorgia chilensis,gorgonians,0,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Cat Harbor,18-Aug-2021,1,Outer,SCAI - Cat Harbor 18-Aug-2021 Swath Outer 1,Muricea californica,gorgonians,26,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Cat Harbor,18-Aug-2021,1,Outer,SCAI - Cat Harbor 18-Aug-2021 Swath Outer 1,Muricea fruticosa,gorgonians,1,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Cat Harbor,18-Aug-2021,2,Inner,SCAI - Cat Harbor 18-Aug-2021 Swath Inner 2,Eugorgia rubens,gorgonians,0,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Cat Harbor,18-Aug-2021,2,Inner,SCAI - Cat Harbor 18-Aug-2021 Swath Inner 2,Leptogorgia alba,gorgonians,0,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Cat Harbor,18-Aug-2021,2,Inner,SCAI - Cat Harbor 18-Aug-2021 Swath Inner 2,Leptogorgia chilensis,gorgonians,0,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Cat Harbor,18-Aug-2021,2,Inner,SCAI - Cat Harbor 18-Aug-2021 Swath Inner 2,Muricea californica,gorgonians,0,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Cat Harbor,18-Aug-2021,2,Inner,SCAI - Cat Harbor 18-Aug-2021 Swath Inner 2,Muricea fruticosa,gorgonians,0,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Cat Harbor,18-Aug-2021,2,Middle,SCAI - Cat Harbor 18-Aug-2021 Swath Middle 2,Eugorgia rubens,gorgonians,1,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Cat Harbor,18-Aug-2021,2,Middle,SCAI - Cat Harbor 18-Aug-2021 Swath Middle 2,Leptogorgia alba,gorgonians,0,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Cat Harbor,18-Aug-2021,2,Middle,SCAI - Cat Harbor 18-Aug-2021 Swath Middle 2,Leptogorgia chilensis,gorgonians,0,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Cat Harbor,18-Aug-2021,2,Middle,SCAI - Cat Harbor 18-Aug-2021 Swath Middle 2,Muricea californica,gorgonians,5,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Cat Harbor,18-Aug-2021,2,Middle,SCAI - Cat Harbor 18-Aug-2021 Swath Middle 2,Muricea fruticosa,gorgonians,1,60
VRG 2021,Post-Construction,2021,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Cat Harbor,18-Aug-2021,2,Outer,SCAI - Cat Harbor 18-Aug-2021 Swath Outer 2,Eugorgia rubens,gorgonians,6,60
