Project,Era,SampleYear,Site,SampleDate,DiveReplicate,DepthZone,Taxa,Category,BRS_per_cov
VRG 2021,Post-Construction,2021,Portuguese Bend,12-Nov-2021,1,Outer,coralline algae - crustose,UPC Species,12.9
VRG 2021,Post-Construction,2021,Portuguese Bend,12-Nov-2021,2,Outer,coralline algae - crustose,UPC Species,9.68
VRG 2021,Post-Construction,2021,Bunker Point,02-Nov-2021,1,Middle,coralline algae - crustose,UPC Species,29.03
VRG 2021,Post-Construction,2021,Bunker Point,02-Nov-2021,2,Middle,coralline algae - crustose,UPC Species,19.35
VRG 2021,Post-Construction,2021,Bunker Point,09-Nov-2021,1,Inner,coralline algae - crustose,UPC Species,25.81
VRG 2021,Post-Construction,2021,Bunker Point,09-Nov-2021,2,Inner,coralline algae - crustose,UPC Species,12.9
VRG 2021,Post-Construction,2021,Bunker Point,21-Oct-2021,1,Outer,coralline algae - crustose,UPC Species,22.58
VRG 2021,Post-Construction,2021,Bunker Point,21-Oct-2021,1,Deep,coralline algae - crustose,UPC Species,6.45
VRG 2021,Post-Construction,2021,Bunker Point,21-Oct-2021,2,Outer,coralline algae - crustose,UPC Species,12.9
VRG 2021,Post-Construction,2021,Bunker Point,21-Oct-2021,2,Deep,coralline algae - crustose,UPC Species,0
VRG 2021,Post-Construction,2021,Burial Grounds,09-Nov-2021,1,Middle,coralline algae - crustose,UPC Species,12.9
VRG 2021,Post-Construction,2021,Burial Grounds,09-Nov-2021,2,Middle,coralline algae - crustose,UPC Species,6.45
VRG 2021,Post-Construction,2021,Burial Grounds,10-Nov-2021,1,Outer,coralline algae - crustose,UPC Species,9.68
VRG 2021,Post-Construction,2021,Burial Grounds,10-Nov-2021,1,Deep,coralline algae - crustose,UPC Species,19.35
VRG 2021,Post-Construction,2021,Burial Grounds,10-Nov-2021,2,Outer,coralline algae - crustose,UPC Species,6.45
VRG 2021,Post-Construction,2021,Burial Grounds,10-Nov-2021,2,Deep,coralline algae - crustose,UPC Species,12.9
VRG 2021,Post-Construction,2021,Burial Grounds,16-Nov-2021,1,Inner,coralline algae - crustose,UPC Species,6.45
VRG 2021,Post-Construction,2021,Burial Grounds,16-Nov-2021,2,Inner,coralline algae - crustose,UPC Species,9.68
VRG 2021,Post-Construction,2021,Old 18th,12-Nov-2021,1,Inner,coralline algae - crustose,UPC Species,3.23
VRG 2021,Post-Construction,2021,Old 18th,12-Nov-2021,1,Middle,coralline algae - crustose,UPC Species,22.58
VRG 2021,Post-Construction,2021,Old 18th,12-Nov-2021,2,Inner,coralline algae - crustose,UPC Species,32.26
VRG 2021,Post-Construction,2021,Old 18th,12-Nov-2021,2,Middle,coralline algae - crustose,UPC Species,22.58
VRG 2021,Post-Construction,2021,Old 18th,13-Nov-2021,1,Outer,coralline algae - crustose,UPC Species,0
VRG 2021,Post-Construction,2021,Old 18th,13-Nov-2021,1,Deep,coralline algae - crustose,UPC Species,0
VRG 2021,Post-Construction,2021,Old 18th,13-Nov-2021,2,Outer,coralline algae - crustose,UPC Species,6.45
VRG 2021,Post-Construction,2021,Old 18th,13-Nov-2021,2,Deep,coralline algae - crustose,UPC Species,0
VRG 2021,Post-Construction,2021,Cape Point,10-Nov-2021,1,Outer,coralline algae - crustose,UPC Species,51.61
VRG 2021,Post-Construction,2021,Cape Point,10-Nov-2021,2,Outer,coralline algae - crustose,UPC Species,22.58
VRG 2021,Post-Construction,2021,Cape Point,12-Nov-2021,1,Inner,coralline algae - crustose,UPC Species,3.23
VRG 2021,Post-Construction,2021,Cape Point,12-Nov-2021,1,Middle,coralline algae - crustose,UPC Species,22.58
VRG 2021,Post-Construction,2021,Cape Point,12-Nov-2021,2,Inner,coralline algae - crustose,UPC Species,0
VRG 2021,Post-Construction,2021,Cape Point,12-Nov-2021,2,Middle,coralline algae - crustose,UPC Species,25.81
VRG 2021,Post-Construction,2021,Cape Point,13-Nov-2021,1,Deep,coralline algae - crustose,UPC Species,16.13
VRG 2021,Post-Construction,2021,Cape Point,13-Nov-2021,2,Deep,coralline algae - crustose,UPC Species,3.23
VRG 2021,Post-Construction,2021,KOU Rock,16-Nov-2021,1,Inner,coralline algae - crustose,UPC Species,3.23
VRG 2021,Post-Construction,2021,KOU Rock,16-Nov-2021,2,Inner,coralline algae - crustose,UPC Species,3.23
VRG 2021,Post-Construction,2021,KOU Rock,17-Nov-2021,1,Middle,coralline algae - crustose,UPC Species,25.81
VRG 2021,Post-Construction,2021,KOU Rock,17-Nov-2021,1,Deep,coralline algae - crustose,UPC Species,6.45
VRG 2021,Post-Construction,2021,KOU Rock,17-Nov-2021,2,Middle,coralline algae - crustose,UPC Species,19.35
VRG 2021,Post-Construction,2021,KOU Rock,17-Nov-2021,2,Deep,coralline algae - crustose,UPC Species,25.81
VRG 2021,Post-Construction,2021,KOU Rock,19-Nov-2021,1,Outer,coralline algae - crustose,UPC Species,6.45
VRG 2021,Post-Construction,2021,KOU Rock,19-Nov-2021,2,Outer,coralline algae - crustose,UPC Species,29.03
VRG 2021,Post-Construction,2021,3 Palms West,03-Nov-2021,1,Outer,coralline algae - crustose,UPC Species,12.9
VRG 2021,Post-Construction,2021,3 Palms West,03-Nov-2021,1,Deep,coralline algae - crustose,UPC Species,16.13
VRG 2021,Post-Construction,2021,3 Palms West,03-Nov-2021,2,Outer,coralline algae - crustose,UPC Species,6.45
VRG 2021,Post-Construction,2021,3 Palms West,03-Nov-2021,2,Deep,coralline algae - crustose,UPC Species,0
VRG 2021,Post-Construction,2021,3 Palms West,09-Nov-2021,1,Inner,coralline algae - crustose,UPC Species,12.9
VRG 2021,Post-Construction,2021,3 Palms West,09-Nov-2021,1,Middle,coralline algae - crustose,UPC Species,35.48
VRG 2021,Post-Construction,2021,3 Palms West,09-Nov-2021,2,Inner,coralline algae - crustose,UPC Species,9.68
VRG 2021,Post-Construction,2021,3 Palms West,09-Nov-2021,2,Middle,coralline algae - crustose,UPC Species,22.58
VRG 2021,Post-Construction,2021,3 Palms East,02-Nov-2021,1,Inner,coralline algae - crustose,UPC Species,19.35
VRG 2021,Post-Construction,2021,3 Palms East,02-Nov-2021,1,Middle,coralline algae - crustose,UPC Species,6.45
VRG 2021,Post-Construction,2021,3 Palms East,02-Nov-2021,1,Outer,coralline algae - crustose,UPC Species,38.71
VRG 2021,Post-Construction,2021,3 Palms East,02-Nov-2021,2,Inner,coralline algae - crustose,UPC Species,6.45
VRG 2021,Post-Construction,2021,3 Palms East,02-Nov-2021,2,Middle,coralline algae - crustose,UPC Species,3.23
VRG 2021,Post-Construction,2021,3 Palms East,02-Nov-2021,2,Outer,coralline algae - crustose,UPC Species,6.45
VRG 2021,Post-Construction,2021,3 Palms East,21-Oct-2021,1,Deep,coralline algae - crustose,UPC Species,16.13
VRG 2021,Post-Construction,2021,3 Palms East,21-Oct-2021,2,Deep,coralline algae - crustose,UPC Species,16.13
VRG 2021,Post-Construction,2021,Whites Point,01-Jul-2021,1,Inner,coralline algae - crustose,UPC Species,45.16
VRG 2021,Post-Construction,2021,Whites Point,01-Jul-2021,1,Middle,coralline algae - crustose,UPC Species,35.48
VRG 2021,Post-Construction,2021,Whites Point,01-Jul-2021,2,Inner,coralline algae - crustose,UPC Species,41.94
VRG 2021,Post-Construction,2021,Whites Point,01-Jul-2021,2,Middle,coralline algae - crustose,UPC Species,48.39
VRG 2021,Post-Construction,2021,Whites Point,29-Jun-2021,1,Outer,coralline algae - crustose,UPC Species,64.52
VRG 2021,Post-Construction,2021,Whites Point,29-Jun-2021,2,Outer,coralline algae - crustose,UPC Species,51.61
VRG 2021,Post-Construction,2021,Cairns,17-Sep-2021,1,Middle,coralline algae - crustose,UPC Species,3.23
VRG 2021,Post-Construction,2021,Cairns,17-Sep-2021,1,Outer,coralline algae - crustose,UPC Species,0
VRG 2021,Post-Construction,2021,Cairns,17-Sep-2021,2,Middle,coralline algae - crustose,UPC Species,3.23
VRG 2021,Post-Construction,2021,Cairns,17-Sep-2021,2,Outer,coralline algae - crustose,UPC Species,6.45
VRG 2021,Post-Construction,2021,Cairns,20-Oct-2021,1,Inner,coralline algae - crustose,UPC Species,6.45
VRG 2021,Post-Construction,2021,Cairns,20-Oct-2021,2,Inner,coralline algae - crustose,UPC Species,3.23
VRG 2021,Post-Construction,2021,Point Fermin,01-Jul-2021,1,Middle,coralline algae - crustose,UPC Species,25.81
VRG 2021,Post-Construction,2021,Point Fermin,01-Jul-2021,2,Middle,coralline algae - crustose,UPC Species,54.84
VRG 2021,Post-Construction,2021,Point Fermin,23-Nov-2021,1,Inner,coralline algae - crustose,UPC Species,45.16
VRG 2021,Post-Construction,2021,Point Fermin,23-Nov-2021,2,Inner,coralline algae - crustose,UPC Species,41.94
VRG 2021,Post-Construction,2021,Point Fermin,29-Jun-2021,1,Outer,coralline algae - crustose,UPC Species,6.45
VRG 2021,Post-Construction,2021,Point Fermin,29-Jun-2021,2,Outer,coralline algae - crustose,UPC Species,35.48
VRG 2021,Post-Construction,2021,Crystal Cove,27-Oct-2021,1,Middle,coralline algae - crustose,UPC Species,12.9
VRG 2021,Post-Construction,2021,Crystal Cove,27-Oct-2021,1,Outer,coralline algae - crustose,UPC Species,6.45
VRG 2021,Post-Construction,2021,Crystal Cove,27-Oct-2021,2,Middle,coralline algae - crustose,UPC Species,16.13
VRG 2021,Post-Construction,2021,Crystal Cove,27-Oct-2021,2,Outer,coralline algae - crustose,UPC Species,25.81
VRG 2021,Post-Construction,2021,Crystal Cove,28-Oct-2021,1,Inner,coralline algae - crustose,UPC Species,0
VRG 2021,Post-Construction,2021,Crystal Cove,28-Oct-2021,2,Inner,coralline algae - crustose,UPC Species,6.45
VRG 2021,Post-Construction,2021,Heisler Park,27-Oct-2021,1,Middle,coralline algae - crustose,UPC Species,9.68
VRG 2021,Post-Construction,2021,Heisler Park,27-Oct-2021,1,Outer,coralline algae - crustose,UPC Species,54.84
VRG 2021,Post-Construction,2021,Heisler Park,27-Oct-2021,2,Middle,coralline algae - crustose,UPC Species,29.03
VRG 2021,Post-Construction,2021,Heisler Park,27-Oct-2021,2,Outer,coralline algae - crustose,UPC Species,77.42
VRG 2021,Post-Construction,2021,Heisler Park,28-Oct-2021,1,Inner,coralline algae - crustose,UPC Species,0
VRG 2021,Post-Construction,2021,Heisler Park,28-Oct-2021,2,Inner,coralline algae - crustose,UPC Species,25.81
VRG 2021,Post-Construction,2021,Laguna Beach,27-Oct-2021,1,Outer,coralline algae - crustose,UPC Species,29.03
VRG 2021,Post-Construction,2021,Laguna Beach,27-Oct-2021,2,Outer,coralline algae - crustose,UPC Species,9.68
VRG 2021,Post-Construction,2021,Laguna Beach,28-Oct-2021,1,Inner,coralline algae - crustose,UPC Species,6.45
VRG 2021,Post-Construction,2021,Laguna Beach,28-Oct-2021,1,Middle,coralline algae - crustose,UPC Species,6.45
VRG 2021,Post-Construction,2021,Laguna Beach,28-Oct-2021,2,Inner,coralline algae - crustose,UPC Species,9.68
VRG 2021,Post-Construction,2021,Laguna Beach,28-Oct-2021,2,Middle,coralline algae - crustose,UPC Species,41.94
VRG 2021,Post-Construction,2021,Dana Point,27-Oct-2021,1,Outer,coralline algae - crustose,UPC Species,32.26
VRG 2021,Post-Construction,2021,Dana Point,27-Oct-2021,2,Outer,coralline algae - crustose,UPC Species,45.16
VRG 2021,Post-Construction,2021,Dana Point,28-Oct-2021,1,Middle,coralline algae - crustose,UPC Species,3.23
VRG 2021,Post-Construction,2021,Dana Point,28-Oct-2021,2,Middle,coralline algae - crustose,UPC Species,41.94
VRG 2021,Post-Construction,2021,Dana Point,29-Oct-2021,1,Inner,coralline algae - crustose,UPC Species,12.9
VRG 2021,Post-Construction,2021,Dana Point,29-Oct-2021,2,Inner,coralline algae - crustose,UPC Species,0
VRG 2021,Post-Construction,2021,San Mateo Kelp,28-Oct-2021,1,Middle,coralline algae - crustose,UPC Species,35.48
VRG 2021,Post-Construction,2021,San Mateo Kelp,28-Oct-2021,1,Outer,coralline algae - crustose,UPC Species,41.94
VRG 2021,Post-Construction,2021,San Mateo Kelp,28-Oct-2021,2,Middle,coralline algae - crustose,UPC Species,51.61
VRG 2021,Post-Construction,2021,San Mateo Kelp,28-Oct-2021,2,Outer,coralline algae - crustose,UPC Species,58.06
VRG 2021,Post-Construction,2021,Leucadia,09-Oct-2021,1,Inner,coralline algae - crustose,UPC Species,3.23
VRG 2021,Post-Construction,2021,Leucadia,09-Oct-2021,1,Middle,coralline algae - crustose,UPC Species,0
VRG 2021,Post-Construction,2021,Leucadia,09-Oct-2021,2,Inner,coralline algae - crustose,UPC Species,0
VRG 2021,Post-Construction,2021,Leucadia,09-Oct-2021,2,Middle,coralline algae - crustose,UPC Species,0
VRG 2021,Post-Construction,2021,Leucadia,29-Sep-2021,1,Outer,coralline algae - crustose,UPC Species,0
VRG 2021,Post-Construction,2021,Leucadia,29-Sep-2021,2,Outer,coralline algae - crustose,UPC Species,0
VRG 2021,Post-Construction,2021,Swami's,29-Oct-2021,1,Inner,coralline algae - crustose,UPC Species,12.9
VRG 2021,Post-Construction,2021,Swami's,29-Oct-2021,2,Inner,coralline algae - crustose,UPC Species,12.9
VRG 2021,Post-Construction,2021,Swami's,29-Sep-2021,1,Middle,coralline algae - crustose,UPC Species,6.45
VRG 2021,Post-Construction,2021,Swami's,29-Sep-2021,1,Outer,coralline algae - crustose,UPC Species,3.23
VRG 2021,Post-Construction,2021,Swami's,29-Sep-2021,2,Middle,coralline algae - crustose,UPC Species,0
VRG 2021,Post-Construction,2021,Swami's,29-Sep-2021,2,Outer,coralline algae - crustose,UPC Species,0
VRG 2021,Post-Construction,2021,Matlahuayl,28-Sep-2021,1,Inner,coralline algae - crustose,UPC Species,9.68
VRG 2021,Post-Construction,2021,Matlahuayl,28-Sep-2021,1,Middle,coralline algae - crustose,UPC Species,16.13
VRG 2021,Post-Construction,2021,Matlahuayl,28-Sep-2021,2,Inner,coralline algae - crustose,UPC Species,48.39
VRG 2021,Post-Construction,2021,Matlahuayl,28-Sep-2021,2,Middle,coralline algae - crustose,UPC Species,12.9
VRG 2021,Post-Construction,2021,Children's Pool,28-Sep-2021,1,Inner,coralline algae - crustose,UPC Species,3.23
VRG 2021,Post-Construction,2021,Children's Pool,28-Sep-2021,1,Middle,coralline algae - crustose,UPC Species,3.23
VRG 2021,Post-Construction,2021,Children's Pool,28-Sep-2021,1,Outer,coralline algae - crustose,UPC Species,25.81
VRG 2021,Post-Construction,2021,Children's Pool,28-Sep-2021,2,Inner,coralline algae - crustose,UPC Species,25.81
VRG 2021,Post-Construction,2021,Children's Pool,28-Sep-2021,2,Middle,coralline algae - crustose,UPC Species,0
VRG 2021,Post-Construction,2021,Children's Pool,28-Sep-2021,2,Outer,coralline algae - crustose,UPC Species,25.81
VRG 2021,Post-Construction,2021,South La Jolla,28-Sep-2021,1,Inner,coralline algae - crustose,UPC Species,9.68
VRG 2021,Post-Construction,2021,South La Jolla,28-Sep-2021,1,Middle,coralline algae - crustose,UPC Species,12.9
VRG 2021,Post-Construction,2021,South La Jolla,28-Sep-2021,2,Inner,coralline algae - crustose,UPC Species,0
VRG 2021,Post-Construction,2021,South La Jolla,28-Sep-2021,2,Middle,coralline algae - crustose,UPC Species,0
VRG 2021,Post-Construction,2021,South La Jolla,29-Sep-2021,1,Outer,coralline algae - crustose,UPC Species,35.48
VRG 2021,Post-Construction,2021,South La Jolla,29-Sep-2021,1,Deep,coralline algae - crustose,UPC Species,48.39
VRG 2021,Post-Construction,2021,South La Jolla,29-Sep-2021,2,Outer,coralline algae - crustose,UPC Species,41.94
VRG 2021,Post-Construction,2021,South La Jolla,29-Sep-2021,2,Deep,coralline algae - crustose,UPC Species,83.87
VRG 2021,Post-Construction,2021,Point Loma Central,28-Sep-2021,1,Middle,coralline algae - crustose,UPC Species,12.9
VRG 2021,Post-Construction,2021,Point Loma Central,28-Sep-2021,2,Middle,coralline algae - crustose,UPC Species,25.81
VRG 2021,Post-Construction,2021,Point Loma Central,30-Sep-2021,1,Outer,coralline algae - crustose,UPC Species,45.16
VRG 2021,Post-Construction,2021,Point Loma Central,30-Sep-2021,1,Deep,coralline algae - crustose,UPC Species,29.03
VRG 2021,Post-Construction,2021,Point Loma Central,30-Sep-2021,2,Outer,coralline algae - crustose,UPC Species,38.71
VRG 2021,Post-Construction,2021,Point Loma Central,30-Sep-2021,2,Deep,coralline algae - crustose,UPC Species,93.55
VRG 2021,Post-Construction,2021,Santa Monica AR - A,03-Dec-2021,1,ARM,coralline algae - crustose,UPC Species,0
VRG 2021,Post-Construction,2021,Santa Monica AR - A,03-Dec-2021,2,ARM,coralline algae - crustose,UPC Species,0
VRG 2021,Post-Construction,2021,Santa Monica AR - B,03-Dec-2021,1,ARM,coralline algae - crustose,UPC Species,0
VRG 2021,Post-Construction,2021,Santa Monica AR - B,03-Dec-2021,2,ARM,coralline algae - crustose,UPC Species,0
VRG 2021,Post-Construction,2021,Santa Monica AR - C,03-Dec-2021,1,ARM,coralline algae - crustose,UPC Species,0
VRG 2021,Post-Construction,2021,Santa Monica AR - C,03-Dec-2021,2,ARM,coralline algae - crustose,UPC Species,0
VRG 2021,Post-Construction,2021,Marina del Rey AR - K,24-Sep-2021,1,ARM,coralline algae - crustose,UPC Species,0
VRG 2021,Post-Construction,2021,Marina del Rey AR - K,24-Sep-2021,2,ARM,coralline algae - crustose,UPC Species,0
VRG 2021,Post-Construction,2021,Marina del Rey AR - I,24-Sep-2021,1,ARM,coralline algae - crustose,UPC Species,0
VRG 2021,Post-Construction,2021,Marina del Rey AR - I,24-Sep-2021,2,ARM,coralline algae - crustose,UPC Species,0
VRG 2021,Post-Construction,2021,Marina del Rey AR - F,24-Sep-2021,1,ARM,coralline algae - crustose,UPC Species,0
VRG 2021,Post-Construction,2021,Marina del Rey AR - F,24-Sep-2021,2,ARM,coralline algae - crustose,UPC Species,0
VRG 2021,Post-Construction,2021,Hermosa Beach AR - Giants,22-Sep-2021,1,ARM,coralline algae - crustose,UPC Species,6.45
VRG 2021,Post-Construction,2021,Hermosa Beach AR - Giants,22-Sep-2021,2,ARM,coralline algae - crustose,UPC Species,12.9
VRG 2021,Post-Construction,2021,PVR 2A,16-Nov-2021,1,ARM,coralline algae - crustose,UPC Species,3.23
VRG 2021,Post-Construction,2021,PVR 2A,16-Nov-2021,2,ARM,coralline algae - crustose,UPC Species,0
VRG 2021,Post-Construction,2021,PVR 2B,16-Nov-2021,1,ARM,coralline algae - crustose,UPC Species,0
VRG 2021,Post-Construction,2021,PVR 2B,16-Nov-2021,2,ARM,coralline algae - crustose,UPC Species,0
VRG 2021,Post-Construction,2021,PVR 2C,17-Nov-2021,1,ARM,coralline algae - crustose,UPC Species,0
VRG 2021,Post-Construction,2021,PVR 2C,17-Nov-2021,2,ARM,coralline algae - crustose,UPC Species,0
VRG 2021,Post-Construction,2021,PVR 4D,18-Nov-2021,1,ARM,coralline algae - crustose,UPC Species,0
VRG 2021,Post-Construction,2021,PVR 4D,18-Nov-2021,2,ARM,coralline algae - crustose,UPC Species,0
VRG 2021,Post-Construction,2021,PVR 4B,17-Nov-2021,1,ARM,coralline algae - crustose,UPC Species,0
VRG 2021,Post-Construction,2021,PVR 4B,17-Nov-2021,2,ARM,coralline algae - crustose,UPC Species,0
VRG 2021,Post-Construction,2021,PVR 4C,18-Nov-2021,1,ARM,coralline algae - crustose,UPC Species,0
VRG 2021,Post-Construction,2021,PVR 4C,18-Nov-2021,2,ARM,coralline algae - crustose,UPC Species,0
VRG 2021,Post-Construction,2021,PVR 5A,19-Nov-2021,1,ARM,coralline algae - crustose,UPC Species,3.23
VRG 2021,Post-Construction,2021,PVR 5A,19-Nov-2021,2,ARM,coralline algae - crustose,UPC Species,0
VRG 2021,Post-Construction,2021,PVR 5B,18-Nov-2021,1,ARM,coralline algae - crustose,UPC Species,0
VRG 2021,Post-Construction,2021,PVR 5B,18-Nov-2021,2,ARM,coralline algae - crustose,UPC Species,0
VRG 2021,Post-Construction,2021,PVR 5C,18-Nov-2021,1,ARM,coralline algae - crustose,UPC Species,0
VRG 2021,Post-Construction,2021,PVR 5C,18-Nov-2021,2,ARM,coralline algae - crustose,UPC Species,0
VRG 2021,Post-Construction,2021,PVR 6A,02-Dec-2021,1,ARM,coralline algae - crustose,UPC Species,0
VRG 2021,Post-Construction,2021,PVR 6A,02-Dec-2021,2,ARM,coralline algae - crustose,UPC Species,0
VRG 2021,Post-Construction,2021,PVR 6D,19-Nov-2021,1,ARM,coralline algae - crustose,UPC Species,6.45
VRG 2021,Post-Construction,2021,PVR 6D,19-Nov-2021,2,ARM,coralline algae - crustose,UPC Species,6.45
VRG 2021,Post-Construction,2021,PVR 6C,19-Nov-2021,1,ARM,coralline algae - crustose,UPC Species,3.23
VRG 2021,Post-Construction,2021,PVR 6C,19-Nov-2021,2,ARM,coralline algae - crustose,UPC Species,3.23
